case_id,pool,h_ch,n_fin,h_fin,d_in,u_in,q_w,geometry_family,solver_status,combined_position,archive_path,archive_sha256,archive_size_bytes,flow_converged_reported,raw_enthalpy_passed,raw_enthalpy_balance_ratio,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
id_test_0577,id_test,7.879471,6,3.254201,3.603363,0.267921,33.624148,uniform_fins,pending,598,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0577.tar.gz,c7e8ad56d52b8cdb4e77371f6230d3615b2064a56bcc2e47bb27c1df7ca88288,1233401,true,true,0.9997701430740894,true,382.90115,39.767
id_test_0558,id_test,7.550569,7,4.529962,2.370302,0.288027,25.921296,uniform_fins,pending,599,evidence_pack_tier2_steady/03_data/solver_outputs/id_test_0558.tar.gz,67f4707c6cfb59408c746a882a62671ca8ca130ec5d79b6603f30901ec046673,1505389,true,true,0.9998949383747088,true,384.96078,40.474
ood_test_0037,ood_test,6.09615,10,3.610571,7.114992,0.580071,21.209192,uniform_fins,pending,601,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0037.tar.gz,3c65000b38676afc1973d1c10e64c8e2b78953be23ecf4409c7130e3cc8a7ac2,1470129,true,true,0.957451481521871,true,346.1127,35.293
ood_test_0145,ood_test,8.396117,10,4.293603,7.291005,1.153538,8.412332,uniform_fins,pending,602,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0145.tar.gz,3857f5381fcfd34c1db69f00dbff085e7137f3c80eafd1f6cf5caf11f5ee1593,1896797,true,true,0.9616481026498057,true,334.22849,78.200
ood_test_0067,ood_test,4.028139,10,2.705655,7.136975,1.221969,5.54258,uniform_fins,pending,603,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0067.tar.gz,aacb17a236e1edcf8f9215f7b22207404ebf7d8e7b7a65c9ecd22de6b0df81fd,1068069,true,true,0.9212034373170073,true,299.59459,22.977
ood_test_0091,ood_test,4.510894,10,3.169388,0.823271,0.890223,23.635187,uniform_fins,pending,604,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0091.tar.gz,944583487bacdc8a851b1f5c2216eb15ced4164dd013f03645404e72fbed0d2e,1226216,true,true,0.999695579483448,true,339.17205,38.628
ood_test_0001,ood_test,5.065449,10,3.421152,0.972099,0.300804,6.145465,uniform_fins,pending,605,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0001.tar.gz,d3ee607c5adf5600b73b34fa1995db0aff436e1cec3dc36f9135b21ff90d8e94,1366973,true,true,0.9996160934386024,true,316.5666,18.454
ood_test_0055,ood_test,9.5873,10,2.492354,0.945048,1.102433,13.335203,uniform_fins,pending,606,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0055.tar.gz,a362fbda6438cceeaa517b9c0296478d5807facdf4817dda0945034d05b0745f,1551325,true,true,0.9996392098374172,true,373.7336,64.908
ood_test_0016,ood_test,12.03343,10,3.608056,5.570099,1.194589,24.078777,uniform_fins,pending,608,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0016.tar.gz,34f83467b8bd9937a45ff2c5af99721fba930f1191536e43b934839dcf2cd14b,1981197,true,true,1.527293010793136,true,385.23852,159.667
ood_test_0058,ood_test,11.540036,10,2.972292,5.080426,1.205713,9.232396,uniform_fins,pending,609,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0058.tar.gz,ca5446c880cb9bddaaef83dcad1774cc7f15656e5ae54e6acb21307aa3b4e7a5,1785126,true,true,1.0655101436706815,true,318.86042,151.821
ood_test_0004,ood_test,11.707474,10,4.855156,4.216275,0.962978,6.804483,uniform_fins,pending,610,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0004.tar.gz,ae79a4fbf182403c2bbd46ef9ebba28d4d6505005e1311f7746b2fd5a5d66be8,2273576,true,true,1.3513924533763508,true,354.11621,150.154
ood_test_0113,ood_test,7.042716,12,3.410859,7.444519,1.428653,6.228521,uniform_fins,pending,613,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0113.tar.gz,5b77326cc9e650b56def9b4484c9a1f01b85fae2accbadd95a20c1430eb19a0c,1734029,true,true,0.9600477140449813,true,317.00569,46.862
ood_test_0119,ood_test,5.92996,12,3.728519,0.761601,0.841649,11.632761,uniform_fins,pending,614,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0119.tar.gz,d6f5396ead2ad85fe40c03d5bf8a80a2250cfd704fed2e5ba008bed69b961890,1703492,true,true,0.9996741152310463,true,375.41225,31.980
ood_test_0146,ood_test,12.311656,12,3.243654,4.716895,0.95648,17.258398,uniform_fins,pending,616,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0146.tar.gz,bfd2e8b1752f7b798337280d33a391d7d40251349635823a100db19eb1be5bbb,2131513,true,true,1.1274183049375808,true,409.28333,91.631
ood_test_0074,ood_test,12.051699,12,3.443761,5.42144,1.181774,8.191639,uniform_fins,pending,617,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0074.tar.gz,9371b654b992787c863c2cd85ed3d2c5ea20acdffd23a6b8a9baf4b7ed2aa8cc,2111091,true,true,1.5968330091825202,true,340.95279,138.506
ood_test_0057,ood_test,4.094959,3,2.123825,0.904365,0.807069,11.567758,uniform_fins,pending,621,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0057.tar.gz,13d0034e2faf11abbe5c4f756aa84bef2d0a8a56842480b2941bd3d2ee0f2245,525149,true,true,0.9998500962637622,true,308.9536,43.181
ood_test_0117,ood_test,8.518052,3,5.294689,0.624825,0.375952,13.897746,uniform_fins,pending,622,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0117.tar.gz,71f539d2d4fe9e43c385fd4eb0f285a57440ee00f4e608cd644c8754ec8889c1,1126033,true,true,0.9998682900987884,true,353.15633,96.360
ood_test_0147,ood_test,8.658837,3,5.922938,0.822884,0.261535,41.851088,uniform_fins,pending,623,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0147.tar.gz,abb99e6b7433fbc9979975fc77121a6abf8a1658acade1e3268354fbb1befba9,1205874,true,true,0.9998705885641842,true,478.81111,42.499
ood_test_0072,ood_test,12.168219,3,4.968201,5.700146,0.685951,15.096924,uniform_fins,pending,624,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0072.tar.gz,e3ccbc63f6b2bd8eff6e76f7690d65ec00eac2ae9c875cf88ae9525614a36a69,1376266,true,true,1.4926909824511208,true,338.83278,76.054
ood_test_0006,ood_test,11.881125,3,2.199596,4.980642,0.740422,14.778799,uniform_fins,pending,626,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0006.tar.gz,fba23486c88fba48538d2e8f742bbc1f42243539b5d75c9c9e4ea27e81edc1d9,1141772,true,true,0.9999552348008144,true,321.6376,43.359
ood_test_0061,ood_test,5.141547,10,2.303452,7.39694,1.094275,16.158483,uniform_fins,pending,627,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0061.tar.gz,a67d440059b3c2c3fa185363cee6bb6d762f3ea6dedc8368a8839b17dc7b0ef0,1150122,true,true,0.9814043967250441,true,311.21268,21.803
ood_test_0085,ood_test,6.74179,10,2.437301,7.509428,0.940538,7.994804,uniform_fins,pending,628,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0085.tar.gz,79af53e75745b613507e83fdb7847cc6aa26aa7331875dd1f8244e0cddf4e2c0,1324207,true,true,0.9954581702862386,true,303.09936,69.411
ood_test_0121,ood_test,5.806591,10,3.425269,0.910042,0.353129,20.276423,uniform_fins,pending,629,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0121.tar.gz,9eef7020ceea68fd7bb5829be408670eef2195400638d2edd8ba1ffdb4724ad2,1517290,true,true,0.9996736151476354,true,390.45408,28.726
ood_test_0097,ood_test,9.609706,10,4.627233,0.832226,0.238386,9.180307,uniform_fins,pending,630,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0097.tar.gz,a3dd10f97c9b18a4d87949934a8fd29e4729a35260f20c02ff149b33271e9d26,2015129,true,true,0.9997374612974671,true,448.61316,61.519
ood_test_0031,ood_test,9.469511,10,2.992975,0.881715,1.064311,16.748165,uniform_fins,pending,631,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0031.tar.gz,e1407b426bf020ed3008e598b3890bc827bc1677edfc97ca74164fd751b438ad,1686489,true,true,0.9996661189293155,true,428.90364,60.614
ood_test_0130,ood_test,11.549815,10,5.097579,3.83846,1.407967,17.313362,uniform_fins,pending,634,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0130.tar.gz,46e3ed7ece793170390808a15434c2c3dcf9732121e51e8277a82daa20f5f16f,2295675,true,true,1.993532993689515,true,457.89539,98.501
ood_test_0112,ood_test,11.971687,10,3.806984,4.483183,0.603725,10.638953,uniform_fins,pending,635,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0112.tar.gz,72899ee54583b9ee84d01562c566c01b11ad4a98320166e9c5c9426bcca70802,2059609,true,true,0.999696949375723,true,360.79624,86.016
ood_test_0065,ood_test,9.719594,12,3.814377,7.57039,0.685064,20.386404,uniform_fins,pending,637,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0065.tar.gz,9778ae543cff9aa93f8703fbffa350d1821d48e7c33a22c1dbc43a3139cb59be,2069921,true,true,1.3076367945300518,true,443.31674,144.412
ood_test_0041,ood_test,5.365844,12,2.45495,7.565172,1.231645,9.760682,uniform_fins,pending,638,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0041.tar.gz,d7a750ed2fa91d0602ae8c4067c8e06edb5d74351d8531945d327fdec61742b2,1303861,true,true,0.9721239401922358,true,306.19816,40.805
ood_test_0101,ood_test,6.184587,12,3.386114,0.653842,1.269391,20.639249,uniform_fins,pending,639,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0101.tar.gz,50eba0669c51c3e240253d901b533d65de5a4d6c1aa6143f6acfd1046b098868,1749114,true,true,0.9996754676816962,true,412.36561,42.111
ood_test_0086,ood_test,12.344439,12,2.78897,5.053433,0.749012,16.040637,uniform_fins,pending,641,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0086.tar.gz,640958ea01305ff83fc577f1406d99ac3439e5dfeeb88c618f400df74c94bf4c,1847980,true,true,0.9996703603504417,true,371.64749,125.196
ood_test_0050,ood_test,12.30553,12,2.229142,5.002627,1.012872,7.436251,uniform_fins,pending,642,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0050.tar.gz,acb84f521e909fe748eb1c3c5b87df5514aab85286a1f228c583888fd3a3fc20,1776660,true,true,0.999611077810961,true,322.33869,157.342
ood_test_0099,ood_test,5.562133,3,3.206034,7.485971,1.089671,42.990189,uniform_fins,pending,644,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0099.tar.gz,7c40739b34696a29b0c210177240af1894f86051ac896c48bedac0e4b06ab1ca,703155,true,true,0.9458823188001036,true,363.64731,72.486
ood_test_0129,ood_test,8.414564,3,4.003502,7.551278,0.511838,47.998184,uniform_fins,pending,645,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0129.tar.gz,4c6401372bad3a754a097f5fcdef52dd716f6f2f07ac06b7bc0134c14b96099d,1044644,true,true,0.9869594057023077,true,412.64741,53.304
ood_test_0045,ood_test,5.900774,3,2.317493,0.689038,1.397818,15.303723,uniform_fins,pending,646,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0045.tar.gz,49ce5828993952b6a0c17b42a055b725539c09c1ce2ad497e8d8e918fb874d2c,737504,true,true,0.999828185490652,true,317.98762,45.197
ood_test_0105,ood_test,4.056961,3,2.266132,0.626794,0.91277,36.624704,uniform_fins,pending,647,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0105.tar.gz,7b2ac744e5503b10d9a06451c275fd54b4a7769473d4d27b0caf83a5bda9cfe0,541228,true,true,0.9998093830239414,true,350.80596,29.701
ood_test_0138,ood_test,12.253948,3,4.843213,4.408362,0.547262,10.945282,uniform_fins,pending,648,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0138.tar.gz,de89c84093c4d6afa47df8275120823f66044c41f77e63a4b798732d392a1759,1398162,true,true,1.0671476150852608,true,326.86877,215.142
ood_test_0090,ood_test,12.345292,3,4.269221,3.878962,1.301819,10.032032,uniform_fins,pending,649,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0090.tar.gz,8197172a0778c1a810e51aa6e6640f9046727099728ed06426e2f53e491762e2,1302259,true,true,1.4869232520035698,true,321.64523,328.642
ood_test_0013,ood_test,5.963133,10,2.104934,7.080992,1.119755,27.8887,uniform_fins,pending,651,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0013.tar.gz,504cff397d53453fca9ce8a6350cb0d0722bc148be4a0f09860aac9ea3c04dda,1149809,true,true,0.9957445473833212,true,321.82354,38.259
ood_test_0139,ood_test,7.844609,10,4.525644,7.301762,1.066788,31.087859,uniform_fins,pending,652,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0139.tar.gz,18810c964df9136c088737d7efd1b48b93dd2b7dcd49f95fd3e4e114858855f3,1887099,true,true,0.9414312329812183,true,459.17924,71.686
ood_test_0133,ood_test,4.998791,10,3.627757,0.56812,1.020477,46.796141,uniform_fins,pending,653,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0133.tar.gz,b73e5dcd49b0f8eeb2a0b8b12a25d1fd98dfd8277844adebee4d14c92f0dbbb0,1433504,true,true,0.9997207584339844,true,437.18168,37.283
ood_test_0025,ood_test,5.61081,10,3.220326,0.414862,1.28489,22.400773,uniform_fins,pending,654,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0025.tar.gz,ab29179243ca0ea2d68d526c46681780c523ba85d0835a28ba74580b582c3f51,1415075,true,true,0.999666882930278,true,368.97855,29.048
ood_test_0064,ood_test,12.035332,10,2.719925,4.116123,0.596637,10.30792,uniform_fins,pending,657,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0064.tar.gz,50115167ec655743478abac1e1d8cbceefa897eb6bdee68ae0304d0a610a7eac,1767172,true,true,0.9995940270602752,true,337.49943,123.278
ood_test_0059,ood_test,4.933282,12,3.160058,7.103883,0.669469,18.396309,uniform_fins,pending,659,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0059.tar.gz,02e2362d97cf68916d5ed883af41aaa74a75b6aef6823b36cb3730d0bfcd1095,1564061,true,true,0.9479202289088848,true,342.22602,29.895
ood_test_0017,ood_test,8.751917,12,5.263002,7.080954,1.038332,12.057013,uniform_fins,pending,660,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0017.tar.gz,ff0a28d75a56a249ea5dfaf9a4f8b9bbb2b25303456147acf2284c85bb429493,2369610,true,true,0.9434644600305162,true,465.44708,131.180
ood_test_0128,ood_test,11.994411,12,2.875882,4.676003,0.896845,24.240607,uniform_fins,pending,663,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0128.tar.gz,689bc53885381b139916853baf7aa1c254490b7cc9cfaea73b4d3060ca102f96,2051160,true,true,0.9996292719553794,true,421.82943,165.046
ood_test_0075,ood_test,6.559069,3,4.564074,7.070935,0.468484,30.26213,uniform_fins,pending,665,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0075.tar.gz,6498c93e882f02be60f9399a930144ea040dc16310b5dc2157e99c7f9c8a4f73,909487,true,true,0.9341184874910557,true,370.55217,40.473
ood_test_0141,ood_test,9.310986,3,2.157373,7.402487,0.759105,43.819798,uniform_fins,pending,666,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0141.tar.gz,aadef66b425a49fd748998b052c324b6632cb1031773d26709d0653e6c3ca8bf,899908,true,true,0.9998660372471734,true,350.21675,28.970
ood_test_0135,ood_test,7.993371,3,4.877717,7.430109,0.294315,32.987001,uniform_fins,pending,667,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0135.tar.gz,f8738292729730f2090f29a21ffcc07cf4d24b2c8d6823375068c8aadadd1e58,1040208,true,true,0.9723534758144434,true,383.02992,38.019
ood_test_0021,ood_test,5.017247,3,3.478843,0.877973,0.802573,35.039404,uniform_fins,pending,668,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0021.tar.gz,5f742d37de94f39a0ae092803654911eaa3bd7e61adfadb0b0d438dec98ef806,668094,true,true,0.999845376329943,true,355.94349,29.086
ood_test_0123,ood_test,4.834308,3,2.239121,0.648421,0.53509,48.689269,uniform_fins,pending,669,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0123.tar.gz,8ed67401704eaf16bcc42c1a2c21ed31b6cba9a19b44a50c7be5e656a372a560,571627,true,true,0.9998483739769665,true,388.66739,9.874
ood_test_0132,ood_test,12.261714,3,5.820307,5.307323,1.226915,17.650997,uniform_fins,pending,671,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0132.tar.gz,ab3d75f20a01e7b77ec73e19037def7097fe2311844deac599c9962a7f8e3298,1440802,true,true,2.922485262593635,true,365.79289,159.325
ood_test_0000,ood_test,12.111665,3,2.127552,5.827276,0.815451,41.009449,uniform_fins,pending,672,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0000.tar.gz,647a5a0d4772657f9fa1c09063e112cbf0324a4c4596dd899c8532b331a9fbad,1089831,true,true,0.9998133550773183,true,359.51459,52.569
ood_test_0109,ood_test,4.332027,10,2.789494,7.136042,1.117769,44.98673,uniform_fins,pending,673,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0109.tar.gz,82358721440f94f1250f9ee29b80385d7db7648df3284730b7712e3ea3ae2883,1167404,true,true,0.9281063297510541,true,350.62663,25.504
ood_test_0115,ood_test,4.601487,10,2.792774,0.623727,1.296759,42.187758,uniform_fins,pending,675,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0115.tar.gz,f07823644cfcc302a99415a1fa395eb2e2e971595cc73c716b9a94d124818855,1112839,true,true,0.9996689868149873,true,368.22581,27.227
ood_test_0076,ood_test,12.276867,10,4.046062,5.860835,1.198882,31.123059,uniform_fins,pending,676,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0076.tar.gz,a29fe8201bdf02cb13e7692937fbf77bdef445e72459bd3425ee7e7b8ea5257c,2134290,true,true,1.3540411307097684,true,450.81426,220.515
ood_test_0094,ood_test,12.263718,10,4.140123,5.737172,0.473006,13.620755,uniform_fins,pending,677,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0094.tar.gz,f59da55583cf78b59d10fd2f1285a03b71fb8ea97fb88bfb136341a737fb4c74,2132979,true,true,1.0771493105312577,true,393.9913,182.242
ood_test_0040,ood_test,12.316893,10,3.047417,5.350645,0.203431,15.730088,uniform_fins,pending,678,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0040.tar.gz,9990cab3c821898c83d458ef4cdfc7c42f805406646156ca6ef8c013a690acf1,1807448,true,true,0.9996460968781115,true,394.78012,75.723
ood_test_0083,ood_test,8.104149,12,2.350204,7.499928,0.557371,48.938601,uniform_fins,pending,679,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0083.tar.gz,e1535f41434edef3f293115e2f5c92346c3db294f6003b41c740c0103a6e69d7,1447923,true,true,0.9996197237642241,true,402.8048,51.726
ood_test_0011,ood_test,5.770078,12,3.882861,7.527753,1.137639,11.033478,uniform_fins,pending,680,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0011.tar.gz,bcf120b843d71a22f65dee3117b7ccef81a71d7c15e309bc8af1ef3fbf6da165,1781797,true,true,0.9059439475055986,true,342.93295,75.796
ood_test_0137,ood_test,4.446442,12,2.096269,0.75566,0.641486,36.030004,uniform_fins,pending,681,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0137.tar.gz,e99b6a6dbfa9b5a8da9580f660d1af5efbb067ef6df807c361b0a7a28d2be5d5,1108273,true,true,0.9995472425823478,true,375.37382,88.789
ood_test_0056,ood_test,11.539115,12,3.521334,5.016158,0.33982,5.019022,uniform_fins,pending,684,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0056.tar.gz,85d4fbc17aaa6a5c419002bfa96191a9e516e4ec6b8350309aa28811a7e9e4e5,2126509,true,true,0.9996673706058898,true,339.91015,58.949
ood_test_0015,ood_test,5.84148,3,2.847937,7.26301,0.772708,44.601502,uniform_fins,pending,685,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0015.tar.gz,1e28545932bf032635315470c00432a55388808ce49214b05e0a552860f108d9,696200,true,true,0.9833899313205507,true,360.09848,18.787
ood_test_0051,ood_test,6.490239,3,2.918774,0.635996,0.709731,25.363381,uniform_fins,pending,686,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0051.tar.gz,6db86715ffe4e0157e2bb6e78dc831d8e3b034d39dfdb12f16160f4feb1ad030,815070,true,true,0.999856231401619,true,364.99063,30.686
ood_test_0024,ood_test,11.876681,3,2.24505,4.474053,0.24563,6.628882,uniform_fins,pending,687,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0024.tar.gz,0001cbca2fb88f8c1abbc4530564813555a729a2ead70246756f1178de246e4b,1139124,true,true,0.9998190707847767,true,315.66247,48.758
ood_test_0042,ood_test,12.34746,3,4.250116,5.923914,0.986643,21.93571,uniform_fins,pending,688,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0042.tar.gz,7057ffb47e78a9c63b1685a6fb7dcc7076c3aff530c4088d2573c8c3e372d564,1324985,true,true,1.638384858895376,true,349.17112,155.269
ood_test_0084,ood_test,11.743781,3,3.068366,4.555644,0.666366,49.493337,uniform_fins,pending,689,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0084.tar.gz,2cfc3e61a896c6be708463437d04bd3021e0dbce3aeb1eed08c330c6ac4b6447,1168450,true,true,0.9998619018859244,true,402.76325,57.179
ood_test_0073,ood_test,7.135368,10,2.91689,0.693478,0.280529,12.284403,uniform_fins,pending,691,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0073.tar.gz,86b40c9aef37cbbe5f78054da3d411215e0eeed8f3602397bd85e70f6a9712bb,1487652,true,true,0.9996446966257344,true,380.19933,37.470
ood_test_0148,ood_test,11.8979,10,4.37669,2.763499,0.788684,14.320829,uniform_fins,pending,692,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0148.tar.gz,93c2af24aaa73afd3f554eb5c9b2ffd0c715c411707d17e730d79804ae19e8c7,2105489,true,true,1.2128102583440001,true,437.53174,186.710
