combined_position,case_id,pool,selection_status,converged,dropped,has_archive_manifest_row,archive_exists,archive_path,drop_reason,flow_converged_reported,raw_enthalpy_passed,raw_temperature_extrema_passed,raw_temperature_max_T_K,wall_time_sec
734,ood_test_0002,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,981.79423,120.836
735,ood_test_0027,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0027.tar.gz,,true,true,true,346.34648,6.616
736,ood_test_0060,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0060.tar.gz,,true,true,true,416.52077,109.596
737,ood_test_0126,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0126.tar.gz,,true,true,true,371.00977,78.123
738,ood_test_0131,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0131.tar.gz,,true,true,true,465.37801,83.570
739,ood_test_0014,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,668.67357,120.411
740,ood_test_0080,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,1227.6172,403.877
741,ood_test_0087,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0087.tar.gz,,true,true,true,383.54113,5.231
742,ood_test_0096,ood_test,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,375.74008,235.569
743,ood_test_0102,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0102.tar.gz,,true,true,true,421.63067,144.323
744,ood_test_0077,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,533.69352,115.395
745,ood_test_0134,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1078.6974,83.170
746,ood_test_0116,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,839.05997,157.932
747,ood_test_0149,ood_test,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_test_0149.tar.gz,,true,true,true,352.80153,19.029
748,ood_test_0098,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,841.22505,104.015
749,ood_test_0104,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1604.5931,253.681
750,ood_test_0026,ood_test,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,786.01344,115.304
751,ood_fresh_0015,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0015.tar.gz,,true,true,true,331.4872,128.398
752,ood_fresh_0033,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0033.tar.gz,,true,true,true,306.69248,33.699
753,ood_fresh_0085,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,317.44919,405.783
754,ood_fresh_0011,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0011.tar.gz,,true,true,true,353.68664,48.097
755,ood_fresh_0065,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,585.64056,71.928
756,ood_fresh_0069,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0069.tar.gz,,true,true,true,328.87265,67.039
757,ood_fresh_0003,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0003.tar.gz,,true,true,true,319.32142,41.412
758,ood_fresh_0051,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0051.tar.gz,,true,true,true,316.1924,57.764
759,ood_fresh_0077,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0077.tar.gz,,true,true,true,342.09923,55.538
760,ood_fresh_0059,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,511.9123,55.848
761,ood_fresh_0018,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,320.33403,277.024
762,ood_fresh_0024,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0024.tar.gz,,true,true,true,311.23824,117.485
763,ood_fresh_0042,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,369.50504,363.165
764,ood_fresh_0044,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0044.tar.gz,,true,true,true,350.87124,139.833
765,ood_fresh_0002,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,363.04257,500.247
766,ood_fresh_0063,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0063.tar.gz,,true,true,true,343.09146,31.641
767,ood_fresh_0087,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0087.tar.gz,,true,true,true,330.89288,49.159
768,ood_fresh_0049,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0049.tar.gz,,true,true,true,328.90906,47.458
769,ood_fresh_0053,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0053.tar.gz,,true,true,true,342.31867,36.548
770,ood_fresh_0083,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,false,true,false,516.29898,370.620
771,ood_fresh_0045,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0045.tar.gz,,true,true,true,352.45882,48.929
772,ood_fresh_0037,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0037.tar.gz,,true,true,true,339.17958,39.957
773,ood_fresh_0007,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0007.tar.gz,,true,true,true,463.80873,56.906
774,ood_fresh_0035,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0035.tar.gz,,true,true,true,475.66329,36.035
775,ood_fresh_0089,ood_fresh,dropped,false,true,true,false,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0089.tar.gz,raw temperature extrema check failed,true,true,false,1033.5308,105.378
776,ood_fresh_0030,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0030.tar.gz,,true,true,true,398.73915,174.321
777,ood_fresh_0006,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,322.47498,295.948
778,ood_fresh_0022,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,484.6289,589.285
779,ood_fresh_0070,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0070.tar.gz,,true,true,true,341.33139,158.179
780,ood_fresh_0014,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0014.tar.gz,,true,true,true,375.11102,261.309
781,ood_fresh_0039,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0039.tar.gz,,true,true,true,317.88882,42.481
782,ood_fresh_0067,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0067.tar.gz,,true,true,true,338.62954,38.881
783,ood_fresh_0041,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0041.tar.gz,,true,true,true,430.74232,131.999
784,ood_fresh_0023,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,614.1659,121.019
785,ood_fresh_0009,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0009.tar.gz,,true,true,true,317.95125,12.948
786,ood_fresh_0075,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0075.tar.gz,,true,true,true,451.93927,49.749
787,ood_fresh_0019,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0019.tar.gz,,true,true,true,356.77174,8.873
788,ood_fresh_0047,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,498.86462,99.485
789,ood_fresh_0054,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0054.tar.gz,,true,true,true,334.71813,128.910
790,ood_fresh_0066,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,335.32985,298.096
791,ood_fresh_0048,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0048.tar.gz,,true,true,true,440.65189,151.138
792,ood_fresh_0026,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0026.tar.gz,,true,true,true,394.20846,95.587
793,ood_fresh_0086,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,500.95443,186.436
794,ood_fresh_0001,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,345.60856,340.604
795,ood_fresh_0027,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0027.tar.gz,,true,true,true,370.14825,47.216
796,ood_fresh_0071,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0071.tar.gz,,true,true,true,362.94801,29.568
797,ood_fresh_0005,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,837.06615,146.202
798,ood_fresh_0081,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0081.tar.gz,,true,true,true,352.8724,35.770
799,ood_fresh_0031,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0031.tar.gz,,true,true,true,345.12798,40.064
800,ood_fresh_0060,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0060.tar.gz,,true,true,true,404.27947,224.539
801,ood_fresh_0084,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0084.tar.gz,,true,true,true,402.33993,135.931
802,ood_fresh_0028,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0028.tar.gz,,true,true,true,421.20202,238.948
803,ood_fresh_0088,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,616.92967,133.289
804,ood_fresh_0056,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,504.42557,126.388
805,ood_fresh_0061,ood_fresh,dropped,false,true,false,false,,flow solver did not report convergence; flow residuals did not meet convergence contract,false,true,true,387.16576,342.029
806,ood_fresh_0029,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,554.24916,74.993
807,ood_fresh_0021,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0021.tar.gz,,true,true,true,399.75683,46.606
808,ood_fresh_0013,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0013.tar.gz,,true,true,true,361.2734,13.601
809,ood_fresh_0000,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0000.tar.gz,,true,true,true,355.2369,234.062
810,ood_fresh_0072,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0072.tar.gz,,true,true,true,369.56826,143.582
811,ood_fresh_0046,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,544.57645,463.437
812,ood_fresh_0038,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,632.78897,190.999
813,ood_fresh_0008,ood_fresh,dropped,false,true,true,false,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0008.tar.gz,raw temperature extrema check failed,true,true,false,1137.5918,154.835
814,ood_fresh_0073,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0073.tar.gz,,true,true,true,304.74514,18.263
815,ood_fresh_0017,ood_fresh,dropped,false,true,true,false,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0017.tar.gz,raw temperature extrema check failed,true,true,false,1038.6986,165.638
816,ood_fresh_0057,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0057.tar.gz,,true,true,true,331.044,28.331
817,ood_fresh_0012,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0012.tar.gz,,true,true,true,350.40867,130.981
818,ood_fresh_0034,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,493.74352,148.001
819,ood_fresh_0064,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,647.19393,473.183
820,ood_fresh_0058,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,779.71179,127.908
821,ood_fresh_0062,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,706.21384,219.743
822,ood_fresh_0043,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0043.tar.gz,,true,true,true,304.34199,18.546
823,ood_fresh_0055,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0055.tar.gz,,true,true,true,349.53279,43.569
824,ood_fresh_0078,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0078.tar.gz,,true,true,true,378.58738,176.830
825,ood_fresh_0010,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,655.25446,131.378
826,ood_fresh_0004,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,587.5159,160.899
827,ood_fresh_0080,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,630.18728,149.994
828,ood_fresh_0020,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0020.tar.gz,,true,true,true,485.10243,104.757
829,ood_fresh_0025,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0025.tar.gz,,true,true,true,336.43396,35.164
830,ood_fresh_0079,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0079.tar.gz,,true,true,true,385.89436,35.101
831,ood_fresh_0036,ood_fresh,retained,true,false,true,true,evidence_pack_tier2_steady/03_data/solver_outputs/ood_fresh_0036.tar.gz,,true,true,true,419.08872,97.841
832,ood_fresh_0076,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,496.69599,157.838
833,ood_fresh_0040,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,1102.5214,150.392
834,ood_fresh_0074,ood_fresh,dropped,false,true,false,false,,raw temperature extrema check failed,true,true,false,724.19085,220.600
